url,type,creation_date,updated_date,expiration_date,domain_name,registrar_url
stvv5g.online,phishing,,,,,
http://www.rowdensoftware.co.uk/contact-us/12-partnership-with-versatec.html,defacement,,,,,
scootdawg.proboards.com/index.cgi?board=auction&action=display&thread=32313,benign,1999-10-14 13:23:27,2024-10-15 20:23:46,2025-10-14 13:23:27,PROBOARDS.COM,"['http://www.uniregistry.com', 'http://uniregistry.com']"
http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify11.ids-conf1.co.uk/identify-customer=rbpsMjR16N9MJMt9YkYawbxPCeyZphL4T1HNc1wsrksu0NsTtCgfBJoGc1g9cf0YElumPBWxaQxZmR7m4m1mqLNvlUX8tkuhbbEv/,phishing,,,,,
http://www.lovas.cz/de/pension.html,defacement,2004-10-14 12:45:00,2018-12-12 01:08:16,2025-10-14 00:00:00,lovas.cz,
http://nypost.com/2015/05/13/columbia-hoops-terrific-catch-could-put-them-over-the-top-in-ivy/,benign,1996-09-29 04:00:00,2024-08-27 09:30:42,2025-09-28 04:00:00,NYPOST.COM,http://www.markmonitor.com
http://ringring.vn/chan-dung-nguoi-vo-xinh-dep-tai-nang-va-tao-tan-cua-duy-nhan-117866.html,benign,,,,,
amazon.com/Betrayal-Shattering-Discrimination-Publishing-Association/dp/0961423005,benign,1994-11-01 05:00:00,2024-09-29 09:48:15,2025-10-31 04:00:00,AMAZON.COM,http://www.markmonitor.com
http://www.fwjia.com/d/pic/p/2014/11/21/8e1086882934037d0757a40b539556b4.jpg,malware,2009-11-11 05:09:23,2025-03-15 05:52:49,2025-11-11 05:09:23,FWJIA.COM,"['http://www.juming.com', 'www.juming.com']"
sleepinghedgehog.com/books/lisa-croll-di-dio-sherwood-forest/,benign,2010-07-15 23:56:16,2024-08-26 00:04:12,2025-07-15 23:56:16,SLEEPINGHEDGEHOG.COM,"['http://www.godaddy.com', 'https://www.godaddy.com']"
freedomfightersforamerica.com/,benign,2007-01-26 19:56:21,2025-01-06 10:36:27,2026-01-26 19:56:21,FREEDOMFIGHTERSFORAMERICA.COM,"['http://www.wordpress.com', 'http://www.automattic.com/']"
npr.org/2011/10/20/141530025/occupy-wall-street-from-a-blog-post-to-a-movement,benign,1993-12-13 05:00:00,2022-10-18 07:17:11,2025-12-12 05:00:00,npr.org,http://www.networksolutions.com
https://getpocket.com/signup?mode=socialmode&t=1&route=http://getpocket.com/p/pocket-topics/sports,benign,2011-02-03 06:10:08,2025-04-18 17:04:53,2027-02-03 06:10:08,GETPOCKET.COM,http://www.markmonitor.com
chemistry.lsu.edu/site/People/Faculty/Kevin%20Smith/item1139.html,benign,1987-01-19 00:00:00,,2025-07-31 00:00:00,LSU.EDU,
payment.childrensmercy.org/PFS/,benign,2000-08-28 21:38:20,2024-07-10 19:56:11,2025-08-28 21:38:20,childrensmercy.org,http://www.whois.godaddy.com
http://www.mariolas.gr/index.php/el/2010-04-28-18-37-43/2010-05-15-18-21-56/vintage-.html,defacement,,,,,
http://anvari.co/index.php?option=com_morfeoshow&Itemid=683&FontSize=font-small,defacement,2025-01-24 17:34:39,2025-01-29 17:34:39,2026-01-24 17:34:39,anvari.co,"['www.above.com', 'http://www.above.com']"
tripadvisor.com/Attraction_Review-g255069-d1480886-Reviews-Gallo_DairyLand-Cairns_Cairns_District_Queensland.html,benign,1999-03-23 05:00:00,2025-03-19 05:07:45,2026-03-23 04:00:00,TRIPADVISOR.COM,"['http://cscdbs.com', 'www.cscprotectsbrands.com']"
elections.ca/content.aspx?section=ele&document=qc&dir=pas/39ge/loc/lis&lang=e,benign,2000-10-11 13:48:52,2024-06-05 23:47:41,2026-10-04 04:00:00,elections.ca,www.internic.ca
yelp.com/biz/silver-star-bakery-providence,benign,2003-12-12 21:24:56,2023-11-10 09:39:15,2025-12-12 21:24:56,YELP.COM,http://www.markmonitor.com
dec.ny.gov/cfmx/extapps/MinedLand/standard/commodities/index.cfm?commod=dut_liv,benign,2002-09-18 04:00:00,2024-12-06 00:36:52,2025-09-30 04:00:00,ny.gov,https://get.gov
http://ardeex.com/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL2FyZGVleC5jb20vaW5kZXgucGhwP29wdGlvbj1jb21fY29udGVudCZ2aWV3PWFydGljbGUmaWQ9OTQlM0FkYW1lbi1zdHJpY2t3YXJlbi1mYWxsLTIwMTItc2VpdGUtMSZjYXRpZD0zOSUzQWRhbWVubW9kZSZJdGVtaWQ9NjkmbGFuZz1kZQ==&lang=de,defacement,,,,,
http://www.beriva.lt/index.html?di=akcijos&R=1,defacement,2011-08-23 00:00:00,,2025-08-24 00:00:00,beriva.lt,
divaelizabeth.deviantart.com/,benign,2000-04-25 04:59:54,2023-04-17 12:00:46,2032-08-08 03:59:59,DEVIANTART.COM,"['http://www.godaddy.com', 'https://www.godaddy.com']"
nytimes.com/keyword/kemper-arena,benign,1994-01-18 05:00:00,2024-12-18 11:11:19,2027-01-19 05:00:00,NYTIMES.COM,http://www.markmonitor.com
violetenish93.tripod.com/entry-www.provider.emergis.com.html,benign,1994-09-29 04:00:00,2025-04-08 04:21:05,2026-09-28 04:00:00,TRIPOD.COM,"['http://www.godaddy.com', 'https://www.godaddy.com']"
goireland.com/BLOG/article/Dara-O-Briain-at-Vicar-Street-Dublin.html,benign,1996-06-24 04:00:00,2024-06-23 10:57:02,2025-06-23 04:00:00,GOIRELAND.COM,"['http://www.godaddy.com', 'https://www.godaddy.com']"
coursehero.com/file/2201994/31295018720788/,benign,2008-01-11 22:19:44,2023-11-06 23:45:44,2027-01-11 22:19:44,COURSEHERO.COM,"['http://www.godaddy.com', 'https://www.godaddy.com']"
boards.ancestry.com/surnames.dufour/244/mb.ashx,benign,1995-05-16 04:00:00,2025-04-15 10:21:58,2027-05-17 04:00:00,ANCESTRY.COM,http://www.markmonitor.com
house.missouri.gov/content.aspx?info=/bills081/member/MEM052.HTM,benign,2002-08-05 20:31:07,2024-01-08 03:13:27,2025-09-14 21:28:18,missouri.gov,https://get.gov
uecorp.com/,benign,1998-01-20 05:00:00,2022-01-19 22:04:47,2032-01-19 05:00:00,UECORP.COM,http://networksolutions.com
weberstatesports.com/ViewArticle.dbml?DB_OEM_ID=8600&ATCLID=205029331,benign,2007-06-15 16:56:56,2022-08-01 16:29:03,2027-06-15 16:56:56,WEBERSTATESPORTS.COM,http://networksolutions.com
spartannation.com/2007/08/22/sam-puryear-named-michigan-state-men%e2%80%99s-golf-coach/,benign,2004-09-23 17:17:16,2024-12-09 00:39:44,2026-12-08 11:59:59,SPARTANNATION.COM,http://www.godaddy.com
democraticspace.com/canada2008/ontario/,benign,2005-06-30 19:20:31,2024-07-01 07:34:46,2025-06-30 19:20:31,DEMOCRATICSPACE.COM,"['http://www.NameBright.com', 'https://www.NameBright.com']"
http://extratorrent.cc/torrent/4190376/VA-Nothing_But..._Pure_Trance_Vol._5-NBPT005-WEB-2015-JUSTiFY.html,benign,2010-12-03 12:08:35,2024-09-11 12:30:16,2029-12-03 12:08:35,EXTRATORRENT.CC,http://www.tucows.com
local.yahoo.com/info-18611978-assurant-employee-benefits-addison,benign,1995-01-18 05:00:00,2024-12-18 09:10:56,2026-01-19 05:00:00,YAHOO.COM,http://www.markmonitor.com
discover.connect.weelpointz.com,phishing,,,,,
fbschedules.com/ncaa-11/big-12/2011-missouri-tigers-football-schedule.php,benign,2007-08-12 04:32:39,2023-01-31 16:42:21,2029-08-12 04:32:39,FBSCHEDULES.COM,http://www.tucows.com
famgen.net/schwend/surnames.htm,benign,2002-08-28 10:35:18,2024-09-09 18:18:46,2025-08-28 10:35:34,FAMGEN.NET,http://www.godaddy.com
igougo.com/attractions-reviews-b56475-Montreal-Notre-Dame-des-Neiges_Cemetery.html,benign,2017-08-04 18:03:42,2024-06-06 04:58:42,2025-08-04 18:03:42,IGOUGO.COM,http://www.godaddy.com
letrs.indiana.edu/cgi/t/text/text-idx?c=wright2;cc=wright2;view=text;rgn=main;idno=Wright2-0945%3C,benign,1986-03-03 00:00:00,,2025-07-31 00:00:00,INDIANA.EDU,
thenudestar.com/Angela-Summers.html,benign,,,,,
waterhousedodd.com/carl-hugo-beetz,benign,2008-11-03 12:24:41,2024-10-04 11:25:19,2025-11-03 11:24:41,WATERHOUSEDODD.COM,http://www.tucows.com
en.wikipedia.org/wiki/Lysane_Blanchette-Lamothe,benign,2001-01-13 00:12:14,2024-12-17 09:19:05,2026-01-13 00:12:14,wikipedia.org,http://www.markmonitor.com
http://www.teatrodellaforma.com/chi-siamo/58-prossima-stagione,defacement,,,,,
dndsrd.net/spellsMtoO.html,benign,2007-08-18 08:02:47,2024-07-19 06:32:59,2025-08-18 08:02:47,DNDSRD.NET,http://www.namecheap.com
photobucket.com/images/chris%20makepeace/,benign,2003-05-08 17:32:14,2025-04-03 17:34:35,2026-05-08 17:32:14,PHOTOBUCKET.COM,"['http://registrar.amazon.com', 'https://registrar.amazon.com']"
halocharts.com/odstleaderboards.php?type=top&mode=ff&t=Most%20Firefight%20Deaths&s=5,benign,2007-11-06 12:58:56,2024-10-29 07:03:56,2025-11-06 12:58:56,HALOCHARTS.COM,"['http://www.godaddy.com', 'https://www.godaddy.com']"
3blmedia.com/theCSRfeed/Molson-Canadian-Red-Leaf-Project-Celebrates-Grey-Cup-Vancouver,benign,2009-02-25 16:48:12,2023-10-26 17:44:13,2029-02-25 16:48:12,3BLMEDIA.COM,"['http://www.godaddy.com', 'https://www.godaddy.com']"
springvalleyschool.com/,benign,2002-01-09 17:34:25,2024-12-25 09:06:20,2026-01-09 17:34:25,SPRINGVALLEYSCHOOL.COM,http://www.tucows.com
http://www.holtemidtpunkt.dk/index.php?option=com_content&view=article&id=69&Itemid=120,defacement,2001-01-04 00:00:00,,2026-03-31 00:00:00,holtemidtpunkt.dk,
wikimapia.org/332689/Jeanne-Mance-Building-Health-Canada,benign,2006-01-26 21:09:47,2024-05-27 19:37:26,2026-01-26 21:09:47,wikimapia.org,https://www.nic.ru/whois
labo.univ-ouargla.dz,phishing,,,,,
ymcaquebec.org/en/centre/overview/pointe-saint-charles-y-centre/7/,benign,2008-03-24 18:18:35,2025-03-25 20:45:14,2026-03-24 18:18:35,ymcaquebec.org,http://www.whois.godaddy.com
http://jamminkidsweston.com/our-blog/tags/Weston-music-camp/index.html,defacement,,,,,
alexa.com/siteinfo/collegeahuntsic.qc.ca,benign,1996-07-17 04:00:00,2025-04-30 17:51:19,2026-07-16 04:00:00,ALEXA.COM,http://www.markmonitor.com
youtube.com/watch?v=fBWL724781U,benign,2005-02-15 05:13:12,2025-01-14 10:06:34,2026-02-15 05:13:12,YOUTUBE.COM,http://www.markmonitor.com
en.wikiversity.org/wiki/Circle_of_fifths,benign,2003-08-23 08:56:28,2024-07-27 09:17:19,2025-08-23 08:56:28,wikiversity.org,http://www.markmonitor.com
192.com/atoz/people/wightman/lisa/,benign,1997-06-13 04:00:00,2024-06-12 11:24:47,2029-06-12 04:00:00,192.COM,"['http://www.meshdigital.com', 'https://www.123-reg.co.uk']"
http://prepechal.net/index.php?view=article&catid=40:osiva&id=51:osiva&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=59,defacement,,,,,
http://www.zruby.sk/index.php/kontakt-mainmenu-79/kontakty,defacement,2003-06-17 00:00:00,2024-07-04 00:00:00,2025-06-09 00:00:00,zruby.sk,
http://www.mnemonicmultimedia.com/billing/cart.php?a=add&pid=5,defacement,2004-08-11 18:31:42,2024-07-16 15:28:25,2025-08-11 18:31:42,MNEMONICMULTIMEDIA.COM,http://www.netearthone.com
eliteprospects.com/player.php?player=10842,benign,2000-07-10 06:13:47,2024-07-03 22:03:31,2025-07-10 06:13:47,ELITEPROSPECTS.COM,http://www.abion.com
crtc.gc.ca/eng/about/Pentefountas.htm,benign,,,,,
http://style.org.hc360.com/js/detail/scripts/hc.detail.indexMod.min.js,malware,2003-08-29 10:57:54,2024-12-17 05:54:53,2026-08-29 10:57:54,HC360.COM,http://www.net.cn
lrc.ky.gov/Legislator/S034.htm,benign,2001-07-31 19:33:10,2024-01-08 03:08:50,2025-09-30 04:00:00,ky.gov,https://get.gov
absoluteastronomy.com/topics/College_basketball,benign,2000-09-13 18:05:41,2024-08-24 08:35:13,2025-09-13 18:05:41,ABSOLUTEASTRONOMY.COM,"['http://www.domain.com', 'www.domain.com']"
blogs.inlandsocal.com/iguide/2010/09/temecula-valley-international.html,benign,2007-09-05 16:52:21,2024-08-14 16:00:31,2025-09-05 16:52:21,INLANDSOCAL.COM,"['http://cscdbs.com', 'www.cscprotectsbrands.com']"
barnesandnoble.com/w/canadian-women-artists-books-group/1029153454,benign,1995-08-10 04:00:00,2024-08-05 05:13:31,2025-08-09 04:00:00,BARNESANDNOBLE.COM,"['http://cscdbs.com', 'www.cscprotectsbrands.com']"
memoriesofalifetime.com.au,phishing,,2024-12-14 19:18:01,,memoriesofalifetime.com.au,
http://wddga.com/index.html?option=com_content&view=article&id=46:wddga-officers-2012-2013&fontstyle=f-smaller,defacement,2025-04-07 10:50:57,2025-04-07 11:11:55,2026-04-07 10:50:57,WDDGA.COM,http://www.namecheap.com
paypal.approved.account.scr.cmd.check.services.member.limited.au.egiftermgred.info,phishing,,,,,
fox44now.com/story/16049758/marcus-bachmann-wants-group-to-pay,benign,2009-06-22 19:49:03,2024-06-18 05:13:12,2025-06-22 19:49:03,FOX44NOW.COM,"['http://cscdbs.com', 'www.cscprotectsbrands.com']"
woodsprytefarmfinnsheep.webs.com/,benign,1995-04-04 04:00:00,2024-03-04 10:45:18,2026-04-05 04:00:00,WEBS.COM,http://www.markmonitor.com
flickr.com/photos/marine_corps/4589199625/,benign,2003-11-22 07:49:51,2023-05-19 00:07:31,2025-11-22 07:49:51,FLICKR.COM,"['http://gcd.com', 'https://gcd.com']"
wn.com/2006_FIFA_World_Cup_qualification_(CAF),benign,1995-03-23 05:00:00,2024-03-25 07:00:57,2034-03-24 04:00:00,WN.COM,http://www.namecheap.com
stuffaboutnames.com/jon/actors.htm,benign,,,,,
manta.com/c/mtmkxqd/dodge-city-peaceful-tribe-inc,benign,2004-01-08 19:49:14,2024-12-04 23:51:32,2026-01-08 19:49:14,MANTA.COM,"['http://registrar.amazon.com', 'https://registrar.amazon.com']"
911tabs.com/tabs/t/the_sainte_catherines/,benign,2004-10-15 14:26:25,2020-07-08 11:18:16,2029-10-15 14:26:25,911TABS.COM,http://networksolutions.com
lapdblog.typepad.com/lapd_blog/2011/11/-rent-scams-utilizing-craigs-list-in-baldwin-village-and-the-hollywood-areas-of-los-angeles-.html,benign,2003-03-31 22:27:18,2022-10-04 19:46:28,2027-03-31 21:27:18,TYPEPAD.COM,"['http://www.domain.com', 'www.domain.com']"
britannica.com/EBchecked/topic/419732/Northern-Illinois-University,benign,1995-06-14 04:00:00,2024-06-09 05:06:21,2025-06-13 04:00:00,BRITANNICA.COM,"['http://cscdbs.com', 'www.cscprotectsbrands.com']"
http://www.knaul-beyer.de/index.php?option=com_content&view=article&id=54&Itemid=59,defacement,,,,,
http://secure.runescape.com.d.weblagon.loginforn.com/mod/?/&amp;=&amp;ssl=0,phishing,,,,,
answers.yahoo.com/question/index?qid=20071015222158AANv4i0,benign,1995-01-18 05:00:00,2024-12-18 09:10:56,2026-01-19 05:00:00,YAHOO.COM,http://www.markmonitor.com
daytondailynews.com/blogs/content/shared-gen/blogs/dayton/hshuddle/entries/2011/09/08/cjs_staley_commits_to_northern.html,benign,1997-07-07 04:00:00,2024-07-02 05:17:28,2025-07-06 04:00:00,DAYTONDAILYNEWS.COM,"['http://cscdbs.com', 'www.cscprotectsbrands.com']"
http://www.tandemw.kz/index.php?option=com_content&view=frontpage&Itemid=3,defacement,,,,,
http://kreuzleger.net/de/service/regionale-kontakte/uk.html,defacement,2008-10-02 14:22:20,2024-10-03 07:17:36,2025-10-02 14:22:20,KREUZLEGER.NET,"['http://www.internetx.com', 'https://registrar.internetx.com']"
youtube.com/watch?v=MH4-Y1Z40aY,benign,2005-02-15 05:13:12,2025-01-14 10:06:34,2026-02-15 05:13:12,YOUTUBE.COM,http://www.markmonitor.com
nitininternational.com/,benign,1999-01-30 05:00:00,2021-02-10 22:17:11,2026-01-30 05:00:00,NITININTERNATIONAL.COM,http://www.publicdomainregistry.com
http://www.centerimoveis.com.br/servicos/administracao/imprimir.html,defacement,1999-04-08 00:00:00,2018-12-05 00:00:00,2026-04-08 00:00:00,centerimoveis.com.br,
http://columbiafresh.es/index.php?option=com_phocagallery&view=detail&catid=2:2-evaporacion-en-caliente&id=29:difusor-aromas&tmpl=component&Itemid=18,defacement,,,,,
chem.byu.edu/users/mllee,benign,1987-01-19 00:00:00,,2025-07-31 00:00:00,BYU.EDU,
http://www.twalogisticsltd.co.uk/component/mailto/index.html?tmpl=component&link=aHR0cDovL3d3dy50d2Fsb2dpc3RpY3NsdGQuY28udWsvbmV3cy8xMS81Ni1vbmxpbmUtcG9ydGFsLXByb3ZpbmctcG9wdWxhci5odG1s,defacement,1999-11-22 00:00:00,2024-11-23 00:00:00,2025-11-22 00:00:00,twalogisticsltd.co.uk,https://www.123-reg.co.uk
http://www.lontechshop.co.uk/lcd-tvs.html,defacement,2007-04-21 00:00:00,2024-06-10 00:00:00,2026-04-21 00:00:00,lontechshop.co.uk,http://uk.godaddy.com
http://pastehtml.com/view/c89uk88lh.html,phishing,2009-01-26 20:57:34,2025-01-11 10:34:53,2026-01-26 20:57:34,PASTEHTML.COM,http://www.dynadot.com
http://www.fanuc-us.com/administrator/modules/mod_quickicon/tmpl/aspx&lc=Outlook-1033&idlogon-aspx&lc=1033&idlogon.php,phishing,,,,,
http://www.capella.nl/nl/veel-gestelde-vragen/9-capella-programma-installatie.html,defacement,2000-03-21 00:00:00,2022-02-03 00:00:00,,capella.nl,
http://extratorrent.cc/torrent/4190491/Etherium+-+2015+-+RePack+by+R.G.+Mechanics.html,benign,2010-12-03 12:08:35,2024-09-11 12:30:16,2029-12-03 12:08:35,EXTRATORRENT.CC,http://www.tucows.com
http://sls.org.cn/Pages/Article.aspx?lm=010104&pg=0,defacement,2003-09-26 14:20:22,,2032-09-26 14:20:22,sls.org.cn,
myspace.com/jflemieux,benign,1996-02-22 05:00:00,2023-01-17 00:16:21,2029-02-23 05:00:00,MYSPACE.COM,"['http://www.godaddy.com', 'https://www.godaddy.com']"
http://ilovegolfing.org/icici/index.html,phishing,,,,,
grassrootsenterprises.com/,benign,2007-12-17 01:11:06,2024-12-17 08:44:51,2025-12-17 01:11:06,GRASSROOTSENTERPRISES.COM,"['http://www.NameBright.com', 'https://www.NameBright.com']"
http://www.penzkofer-kachelofenbau.de/index.php?option=com_weblinks&view=category&id=50&Itemid=72,defacement,,2024-07-09 09:39:26+02:00,,penzkofer-kachelofenbau.de,
texasbar.com/,benign,1996-11-19 05:00:00,2023-11-18 05:27:08,2033-11-18 05:00:00,TEXASBAR.COM,http://networksolutions.com
iraqwarheroes.org/speicher.htm,benign,2003-04-07 19:05:26,2023-09-11 22:57:49,2032-04-07 19:05:26,iraqwarheroes.org,http://www.namesecure.com
123people.ca/s/louise+thibault,benign,2021-04-14 19:00:20,2025-03-31 13:32:28,2026-04-14 19:00:20,123people.ca,https://www.namespro.ca
banking.bmo-securevalidation.com,phishing,,,,,
muchmusic.com/events/vjsearch06/show/panel/steveanthony/,benign,1994-07-01 04:00:00,2025-03-17 16:03:33,2027-06-30 04:00:00,MUCHMUSIC.COM,http://www.markmonitor.com
http://www.wkatelecom.com.br/sejeal.jpg,defacement,2005-07-18 00:00:00,2023-07-12 00:00:00,2026-07-18 00:00:00,wkatelecom.com.br,
jimcu.edu.m1dcountry.com,phishing,,,,,
elisstars.esy.es,phishing,,,,,
youtube.com/watch?v=bv_sdHTZbt0,benign,2005-02-15 05:13:12,2025-01-14 10:06:34,2026-02-15 05:13:12,YOUTUBE.COM,http://www.markmonitor.com
http://littlebigjosh.com/video-gallery?task=videodirectlink&id=12,defacement,,,,,
bodikianjewellery.com.au/contact_us.php,benign,,,,,
lyricsmania.com/earthtones_lyrics_crown_city_rockers.html,benign,2002-04-05 15:58:02,2024-04-08 10:04:16,2026-04-05 14:58:02,LYRICSMANIA.COM,http://www.namecheap.com
baseballlibrary.com/baseballlibrary/chronology/1974JUNE.stm,benign,2016-04-15 18:38:56,2025-03-16 06:10:12,2026-04-15 18:38:56,BASEBALLLIBRARY.COM,http://www.namecheap.com
chowhound.chow.com/topics/591283,benign,1995-10-27 04:00:00,2024-12-09 16:01:50,2026-10-26 04:00:00,CHOW.COM,"['http://www.godaddy.com', 'https://www.godaddy.com']"
urbandictionary.com/define.php?term=AERIS%20DIES,benign,2001-10-14 18:47:45,2021-10-04 21:06:46,2030-10-14 18:47:45,URBANDICTIONARY.COM,http://www.namecheap.com
calgaryherald.com/business/Enbridge+scrambles+contain+Michigan+pipeline+spill/3333092/story.html,benign,1995-12-23 05:00:00,2025-04-29 15:05:47,2025-12-22 05:00:00,CALGARYHERALD.COM,"['http://www.webnames.ca', 'https://www.webnames.ca']"
http://www.cnci.org.au/casino-and-district-respite-care-services,defacement,,,,,
http://www.bg-ricevimenti.it/index.html,defacement,2004-03-02 00:00:00,2025-02-16 08:53:30,2026-01-30 00:00:00,bg-ricevimenti.it,
sharetv.org/shows/soul_man,benign,2007-01-04 16:26:39,2024-12-11 07:29:19,2026-01-04 16:26:39,sharetv.org,http://www.enom.com
amazon.com/Lemurian-Scrolls-Satguru-Sivaya-Subramuniyaswami/dp/0945497792,benign,1994-11-01 05:00:00,2024-09-29 09:48:15,2025-10-31 04:00:00,AMAZON.COM,http://www.markmonitor.com
maxalbums.com/index.php?artist=End%20Theme%20Loving%20Annabelle,benign,2017-04-03 18:49:37,2025-01-21 13:02:33,2026-04-03 18:49:37,MAXALBUMS.COM,"['http://www.namesilo.com', 'https://www.namesilo.com/']"
http://www.eaeasy.com/index.php?page=shop.product_details&category_id=34&flypage=flypage.tpl&product_id=853&option=com_virtuemart&Itemid=64,defacement,2009-05-08 11:30:57,2025-04-18 14:11:08,2026-05-08 11:30:57,EAEASY.COM,http://www.publicdomainregistry.com
voanews.com/english/news/arts-and-entertainment/music/U2-Tops-Forbes-List-of-Highest-Paid-Musicians-Plot-to-Rob-Murder-Joss-Stone-Foiled-124186509.html,benign,2000-04-04 04:05:11,2025-02-07 17:19:04,2026-04-04 04:05:11,VOANEWS.COM,http://www.namecheap.com
http://elcomercio.pe/deporte-total/champions-league/memes-barcelona-eliminar-al-bayern-munich-noticia-1810747,benign,,,,elcomercio.pe,
http://www.leblancathletisme.fr/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3d3dy5sZWJsYW5jYXRobGV0aXNtZS5mci9pbmRleC5waHA%2Fb3B0aW9uPWNvbV9jb250ZW50JnZpZXc9YXJ0aWNsZSZpZD0zMTc6Y3Jvc3MtZGUtY2VyZS1jb2luZ3MtMjAxMiZjYXRpZD0zNTpyZXN1bHRhdCZJdGVtaWQ9NTQ=,defacement,,,,,
thestreamcenter.com/search.asp?name=KEZR,benign,2024-11-16 19:31:39,2025-03-14 20:11:20,2025-11-16 19:31:39,THESTREAMCENTER.COM,http://www.networksolutions.com
buzzfeed.com/toddvanluling/10-things-you-didnt-know-about-wet-hot-american-s,benign,2002-08-07 18:40:30,2024-07-06 10:37:45,2026-08-07 18:40:30,BUZZFEED.COM,http://www.markmonitor.com
promos.opodo.co.uk/travel/airlines/malaysia_airlines/,benign,2000-12-04 00:00:00,2024-11-30 00:00:00,2026-12-04 00:00:00,opodo.co.uk,https://www.cscdbs.com
movers.com/moving_companies/va_virginia_state.htm,benign,1999-02-18 05:00:00,2024-11-23 02:35:04,2030-02-18 05:00:00,MOVERS.COM,http://networksolutions.com
http://www.feuerwehr-moellbergen.de/index.php?option=com_content&view=article&id=123:alarmuebung-09&catid=43:dienste&Itemid=2,defacement,,2023-06-06 11:20:00+02:00,,feuerwehr-moellbergen.de,
freebase.com/view/en/debbi_fields,benign,2003-10-03 18:21:49,2024-09-01 10:04:38,2025-10-03 18:21:49,FREEBASE.COM,http://www.markmonitor.com
cbc.ca/news/canada/montreal/story/2010/09/13/bloc-mp-francine-lalonde.html,benign,2000-10-16 13:56:05,2024-11-24 05:03:16,2025-11-24 05:00:00,cbc.ca,authenticweb.com
http://faughs.ie/index.html?p=3244,defacement,2003-09-18 23:00:00,,2025-09-19 16:19:46,faughs.ie,
http://www.twocircles.co.uk/index.php?option=com_fwgallery&view=image&id=146:img-9985&Itemid=18,defacement,2023-03-31 00:00:00,2025-03-31 00:00:00,2026-03-31 00:00:00,twocircles.co.uk,"['http://www.nva-online.nl', 'https://www.openprovider.com']"
http://www.schuetzenverein-beelen.de/index.php?option=com_content&view=article&id=68&Itemid=71,defacement,,2023-11-05 11:41:09+01:00,,schuetzenverein-beelen.de,
acronymfinder.com/International-Federation-of-Air-Traffic-Safety-Electronics-Associations-(IFATSEA).html,benign,1998-09-03 04:00:00,2023-08-17 05:16:12,2033-08-17 05:11:23,ACRONYMFINDER.COM,"['http://cscdbs.com', 'www.cscprotectsbrands.com']"
gopodular.com/,benign,2006-01-02 22:57:19,2025-01-03 08:42:36,2026-01-02 22:57:19,GOPODULAR.COM,"['http://www.ionos.com', 'http://ionos.com']"
wn.com/lawn_tennis,benign,1995-03-23 05:00:00,2024-03-25 07:00:57,2034-03-24 04:00:00,WN.COM,http://www.namecheap.com
answers.com/topic/russell-stover-candies-inc,benign,1996-05-20 04:00:00,2022-05-31 07:05:47,2027-12-11 17:46:50,ANSWERS.COM,"['http://www.enomdomains.com', 'WWW.ENOMDOMAINS.COM']"
oshoforge.com,phishing,2009-04-09 10:53:49,2024-03-11 08:49:11,2026-04-09 10:53:49,OSHOFORGE.COM,"['http://www.godaddy.com', 'https://www.godaddy.com']"
thulegreenlandsite.com/whitley/whitley.html,benign,2024-02-28 19:17:35,2025-04-09 23:32:57,2025-02-28 19:17:35,THULEGREENLANDSITE.COM,http://www.dynadot10.com
loyalhannadockyard.com/LHDHOGA.htm,benign,2000-08-03 22:30:54,2024-07-19 07:28:41,2025-08-03 22:30:54,LOYALHANNADOCKYARD.COM,http://www.fastdomain.com
hotels.com/ho173750/fairmont-the-queen-elizabeth-montreal-canada/,benign,1994-03-30 05:00:00,2025-03-27 05:17:12,2026-03-31 04:00:00,HOTELS.COM,"['http://cscdbs.com', 'www.cscprotectsbrands.com']"
bandaatorre.zip.net/,benign,1998-10-28 05:00:00,2024-09-16 20:41:19,2028-10-27 04:00:00,ZIP.NET,http://www.tucows.com
cooperbearings.com/,benign,1998-10-07 04:00:00,2025-04-15 12:19:41,2026-10-06 04:00:00,COOPERBEARINGS.COM,http://networksolutions.com
http://www.bonanni.com.au/truck-and-forklift-hire.html,defacement,,2024-07-23 01:20:40,,bonanni.com.au,
reed-city-michigan.apartmenthomeliving.com/,benign,2006-06-15 18:59:44,2024-05-14 10:33:59,2025-06-15 18:59:44,APARTMENTHOMELIVING.COM,http://www.markmonitor.com
http://missionpartner.dk/index.php?option=com_content&view=category&layout=blog&id=1&Itemid=18&limitstart=10,defacement,,,,,
meltdownhoops.com/,benign,2006-12-07 02:57:21,2024-12-07 17:16:57,2025-12-07 02:57:21,MELTDOWNHOOPS.COM,"['http://www.godaddy.com', 'https://www.godaddy.com']"
thepositivefactors.com/,benign,,,,,
theirnibs.com/bedding,benign,2003-04-03 09:43:17,2024-12-10 18:51:17,2031-04-03 08:43:17,THEIRNIBS.COM,"['http://www.meshdigital.com', 'https://www.123-reg.co.uk']"
http://saraty.com.br/index.php?view=article&catid=1:latest-news&id=7:stick-to-the-code&format=pdf&option=com_content&Itemid=61,defacement,,,,,
